Year,variable,method,value,parameter_value,growth_rate
2029,Pretax Income,cagr,11750660938.0,-0.03,-0.03
2030,Pretax Income,cagr,11347787932.0,-0.03,-0.03
2031,Pretax Income,cagr,10958727482.0,-0.03,-0.03
2032,Pretax Income,cagr,10583006023.0,-0.03,-0.03
2033,Pretax Income,cagr,10220166225.0,-0.03,-0.03
2034,Pretax Income,cagr,9869766438.0,-0.03,-0.03
2025,Pretax Income,slope,14216000000.0,-1117400000.0,0.02
2026,Pretax Income,slope,13098600000.0,-1117400000.0,-0.08
2027,Pretax Income,slope,11981200000.0,-1117400000.0,-0.09
2028,Pretax Income,slope,10863800000.0,-1117400000.0,-0.09
2029,Pretax Income,slope,9746400000.0,-1117400000.0,-0.1
2030,Pretax Income,slope,8629000000.0,-1117400000.0,-0.11
2031,Pretax Income,slope,7511600000.0,-1117400000.0,-0.13
2032,Pretax Income,slope,6394200000.0,-1117400000.0,-0.15
2033,Pretax Income,slope,5276800000.0,-1117400000.0,-0.17
2034,Pretax Income,slope,4159400000.0,-1117400000.0,-0.21
2025,Pretax Income,man_inp_growth,16088500000.0,0.15,0.15
2026,Pretax Income,man_inp_growth,18501775000.0,0.15,0.15
2027,Pretax Income,man_inp_growth,21277041250.0,0.15,0.15
2028,Pretax Income,man_inp_growth,24468597437.0,0.15,0.15
2029,Pretax Income,man_inp_growth,28138887053.0,0.15,0.15
2030,Pretax Income,man_inp_growth,32359720111.0,0.15,0.15
2031,Pretax Income,man_inp_growth,37213678128.0,0.15,0.15
2032,Pretax Income,man_inp_growth,42795729847.0,0.15,0.15
2033,Pretax Income,man_inp_growth,49215089324.0,0.15,0.15
2034,Pretax Income,man_inp_growth,56597352723.0,0.15,0.15
2025,Total Assets,cagr,268285512942.0,0.14,0.14
2026,Total Assets,cagr,304746308876.0,0.14,0.14
2027,Total Assets,cagr,346162234982.0,0.14,0.14
2028,Total Assets,cagr,393206708131.0,0.14,0.14
2029,Total Assets,cagr,446644664537.0,0.14,0.14
2030,Total Assets,cagr,507344997515.0,0.14,0.14
2031,Total Assets,cagr,576294685553.0,0.14,0.14
2032,Total Assets,cagr,654614840441.0,0.14,0.14
2033,Total Assets,cagr,743578936381.0,0.14,0.14
2034,Total Assets,cagr,844633516492.0,0.14,0.14
2025,Total Assets,slope,229402500000.0,21351500000.0,-0.03
2026,Total Assets,slope,250754000000.0,21351500000.0,0.09
2027,Total Assets,slope,272105500000.0,21351500000.0,0.09
2028,Total Assets,slope,293457000000.0,21351500000.0,0.08
2029,Total Assets,slope,314808500000.0,21351500000.0,0.07
2030,Total Assets,slope,336160000000.0,21351500000.0,0.07
2031,Total Assets,slope,357511500000.0,21351500000.0,0.06
2032,Total Assets,slope,378863000000.0,21351500000.0,0.06
2033,Total Assets,slope,400214500000.0,21351500000.0,0.06
2034,Total Assets,slope,421566000000.0,21351500000.0,0.05
2025,Total Assets,man_inp_growth,271615050000.0,0.15,0.15
2026,Total Assets,man_inp_growth,312357307500.0,0.15,0.15
2027,Total Assets,man_inp_growth,359210903625.0,0.15,0.15
2028,Total Assets,man_inp_growth,413092539169.0,0.15,0.15
2029,Total Assets,man_inp_growth,475056420044.0,0.15,0.15
2030,Total Assets,man_inp_growth,546314883051.0,0.15,0.15
2031,Total Assets,man_inp_growth,628262115508.0,0.15,0.15
2032,Total Assets,man_inp_growth,722501432835.0,0.15,0.15
2033,Total Assets,man_inp_growth,830876647760.0,0.15,0.15
2034,Total Assets,man_inp_growth,955508144924.0,0.15,0.15
2025,Change in Debt,cagr,,,
2026,Change in Debt,cagr,,,
2027,Change in Debt,cagr,,,
2028,Change in Debt,cagr,,,
2029,Change in Debt,cagr,,,
2030,Change in Debt,cagr,,,
2031,Change in Debt,cagr,,,
2032,Change in Debt,cagr,,,
2033,Change in Debt,cagr,,,
2034,Change in Debt,cagr,,,
2025,Change in Debt,slope,,,
2026,Change in Debt,slope,,,
2027,Change in Debt,slope,,,
2028,Change in Debt,slope,,,
2029,Change in Debt,slope,,,
2030,Change in Debt,slope,,,
2031,Change in Debt,slope,,,
2032,Change in Debt,slope,,,
2033,Change in Debt,slope,,,
2034,Change in Debt,slope,,,
2025,Change in Debt,man_inp_growth,45126000000.0,0.15,0.15
2026,Change in Debt,man_inp_growth,51894900000.0,0.15,0.15
2027,Change in Debt,man_inp_growth,59679135000.0,0.15,0.15
2028,Change in Debt,man_inp_growth,68631005250.0,0.15,0.15
2029,Change in Debt,man_inp_growth,78925656037.0,0.15,0.15
2030,Change in Debt,man_inp_growth,90764504443.0,0.15,0.15
2031,Change in Debt,man_inp_growth,104379180110.0,0.15,0.15
2032,Change in Debt,man_inp_growth,120036057126.0,0.15,0.15
2033,Change in Debt,man_inp_growth,138041465695.0,0.15,0.15
2034,Change in Debt,man_inp_growth,158747685549.0,0.15,0.15
2025,effective_tax_rate,cagr,0.24,-0.0,-0.0
2026,effective_tax_rate,cagr,0.24,-0.0,-0.0
2027,effective_tax_rate,cagr,0.24,-0.0,-0.0
2028,effective_tax_rate,cagr,0.24,-0.0,-0.0
2029,effective_tax_rate,cagr,0.24,-0.0,-0.0
2030,effective_tax_rate,cagr,0.24,-0.0,-0.0
2031,effective_tax_rate,cagr,0.24,-0.0,-0.0
2032,effective_tax_rate,cagr,0.24,-0.0,-0.0
2033,effective_tax_rate,cagr,0.23,-0.0,-0.0
2034,effective_tax_rate,cagr,0.23,-0.0,-0.0
2025,effective_tax_rate,slope,0.24,-0.0,0.0
2026,effective_tax_rate,slope,0.24,-0.0,-0.0
2027,effective_tax_rate,slope,0.24,-0.0,-0.0
2028,effective_tax_rate,slope,0.24,-0.0,-0.0
2029,effective_tax_rate,slope,0.24,-0.0,-0.0
2030,effective_tax_rate,slope,0.24,-0.0,-0.0
2031,effective_tax_rate,slope,0.24,-0.0,-0.0
2032,effective_tax_rate,slope,0.24,-0.0,-0.0
2033,effective_tax_rate,slope,0.24,-0.0,-0.0
2034,effective_tax_rate,slope,0.24,-0.0,-0.0
2025,effective_tax_rate,man_inp_growth,0.28,0.15,0.15
2026,effective_tax_rate,man_inp_growth,0.32,0.15,0.15
2027,effective_tax_rate,man_inp_growth,0.37,0.15,0.15
2028,effective_tax_rate,man_inp_growth,0.42,0.15,0.15
2029,effective_tax_rate,man_inp_growth,0.49,0.15,0.15
2030,effective_tax_rate,man_inp_growth,0.56,0.15,0.15
2031,effective_tax_rate,man_inp_growth,0.65,0.15,0.15
2032,effective_tax_rate,man_inp_growth,0.74,0.15,0.15
2033,effective_tax_rate,man_inp_growth,0.85,0.15,0.15
2034,effective_tax_rate,man_inp_growth,0.98,0.15,0.15
2025,ReinvestmentRate,cagr,0.57,0.15,0.15
2026,ReinvestmentRate,cagr,0.65,0.15,0.15
2027,ReinvestmentRate,cagr,0.75,0.15,0.15
2028,ReinvestmentRate,cagr,0.86,0.15,0.15
2029,ReinvestmentRate,cagr,0.99,0.15,0.15
2030,ReinvestmentRate,cagr,1.14,0.15,0.15
2031,ReinvestmentRate,cagr,1.31,0.15,0.15
2032,ReinvestmentRate,cagr,1.51,0.15,0.15
2033,ReinvestmentRate,cagr,1.74,0.15,0.15
2034,ReinvestmentRate,cagr,2.0,0.15,0.15
2025,ReinvestmentRate,slope,0.59,0.08,0.19
2026,ReinvestmentRate,slope,0.67,0.08,0.14
2027,ReinvestmentRate,slope,0.76,0.08,0.12
2028,ReinvestmentRate,slope,0.84,0.08,0.11
2029,ReinvestmentRate,slope,0.92,0.08,0.1
2030,ReinvestmentRate,slope,1.0,0.08,0.09
2031,ReinvestmentRate,slope,1.08,0.08,0.08
2032,ReinvestmentRate,slope,1.17,0.08,0.08
2033,ReinvestmentRate,slope,1.25,0.08,0.07
2034,ReinvestmentRate,slope,1.33,0.08,0.07
2025,ReinvestmentRate,man_inp_growth,0.57,0.15,0.15
2026,ReinvestmentRate,man_inp_growth,0.65,0.15,0.15
2027,ReinvestmentRate,man_inp_growth,0.75,0.15,0.15
2028,ReinvestmentRate,man_inp_growth,0.86,0.15,0.15
2029,ReinvestmentRate,man_inp_growth,0.99,0.15,0.15
2030,ReinvestmentRate,man_inp_growth,1.14,0.15,0.15
2031,ReinvestmentRate,man_inp_growth,1.31,0.15,0.15
2032,ReinvestmentRate,man_inp_growth,1.51,0.15,0.15
2033,ReinvestmentRate,man_inp_growth,1.74,0.15,0.15
2034,ReinvestmentRate,man_inp_growth,2.0,0.15,0.15
2025,FCFF,cagr,18347430283.0,0.0,0.0
2026,FCFF,cagr,18413094738.0,0.0,0.0
2027,FCFF,cagr,18478994202.0,0.0,0.0
2028,FCFF,cagr,18545129517.0,0.0,0.0
2029,FCFF,cagr,18611501526.0,0.0,0.0
2030,FCFF,cagr,18678111077.0,0.0,0.0
2031,FCFF,cagr,18744959020.0,0.0,0.0
2032,FCFF,cagr,18812046209.0,0.0,0.0
2033,FCFF,cagr,18879373498.0,0.0,0.0
2034,FCFF,cagr,18946941749.0,0.0,0.0
2025,FCFF,slope,17951000000.0,-286400000.0,-0.02
2026,FCFF,slope,17664600000.0,-286400000.0,-0.02
2027,FCFF,slope,17378200000.0,-286400000.0,-0.02
2028,FCFF,slope,17091800000.0,-286400000.0,-0.02
2029,FCFF,slope,16805400000.0,-286400000.0,-0.02
2030,FCFF,slope,16519000000.0,-286400000.0,-0.02
2031,FCFF,slope,16232600000.0,-286400000.0,-0.02
2032,FCFF,slope,15946200000.0,-286400000.0,-0.02
2033,FCFF,slope,15659800000.0,-286400000.0,-0.02
2034,FCFF,slope,15373400000.0,-286400000.0,-0.02
2025,FCFF,man_inp_growth,21024300000.0,0.15,0.15
2026,FCFF,man_inp_growth,24177945000.0,0.15,0.15
2027,FCFF,man_inp_growth,27804636750.0,0.15,0.15
2028,FCFF,man_inp_growth,31975332262.0,0.15,0.15
2029,FCFF,man_inp_growth,36771632102.0,0.15,0.15
2030,FCFF,man_inp_growth,42287376917.0,0.15,0.15
2031,FCFF,man_inp_growth,48630483455.0,0.15,0.15
2032,FCFF,man_inp_growth,55925055973.0,0.15,0.15
2033,FCFF,man_inp_growth,64313814369.0,0.15,0.15
2034,FCFF,man_inp_growth,73960886524.0,0.15,0.15
2025,FCFE,cagr,57727868108.0,0.0,0.0
2026,FCFE,cagr,57934473007.0,0.0,0.0
2027,FCFE,cagr,58141817333.0,0.0,0.0
2028,FCFE,cagr,58349903733.0,0.0,0.0
2029,FCFE,cagr,58558734864.0,0.0,0.0
2030,FCFE,cagr,58768313389.0,0.0,0.0
2031,FCFE,cagr,58978641985.0,0.0,0.0
2032,FCFE,cagr,59189723335.0,0.0,0.0
2033,FCFE,cagr,59401560134.0,0.0,0.0
2034,FCFE,cagr,59614155085.0,0.0,0.0
2025,FCFE,slope,17951000000.0,-286400000.0,-0.69
2026,FCFE,slope,17664600000.0,-286400000.0,-0.02
2027,FCFE,slope,17378200000.0,-286400000.0,-0.02
2028,FCFE,slope,17091800000.0,-286400000.0,-0.02
2029,FCFE,slope,16805400000.0,-286400000.0,-0.02
2030,FCFE,slope,16519000000.0,-286400000.0,-0.02
2031,FCFE,slope,16232600000.0,-286400000.0,-0.02
2032,FCFE,slope,15946200000.0,-286400000.0,-0.02
2033,FCFE,slope,15659800000.0,-286400000.0,-0.02
2034,FCFE,slope,15373400000.0,-286400000.0,-0.02
2025,FCFE,man_inp_growth,66150300000.0,0.15,0.15
2026,FCFE,man_inp_growth,76072845000.0,0.15,0.15
2027,FCFE,man_inp_growth,87483771750.0,0.15,0.15
2028,FCFE,man_inp_growth,100606337512.0,0.15,0.15
2029,FCFE,man_inp_growth,115697288139.0,0.15,0.15
2030,FCFE,man_inp_growth,133051881360.0,0.15,0.15
2031,FCFE,man_inp_growth,153009663564.0,0.15,0.15
2032,FCFE,man_inp_growth,175961113099.0,0.15,0.15
2033,FCFE,man_inp_growth,202355280064.0,0.15,0.15
2034,FCFE,man_inp_growth,232708572073.0,0.15,0.15
2024,Revenue,ttm,170446000000.0,,
2024,EBITDA,ttm,22141000000.0,,
2024,EBIT,ttm,16250000000.0,,
2024,Net Income,ttm,10529000000.0,,
2024,FCF,ttm,12353000000.0,,
2024,Depreciation And Amortization,ttm,5891000000.0,,
2024,Total Debt,ttm,82695000000.0,,
2024,Cash,ttm,85638000000.0,,
2024,CapEx,ttm,2270000000.0,,
2024,Operating Cash Flow,ttm,14623000000.0,,
2024,Net Debt,ttm,-2943000000.0,,
2024,Current Assets,ttm,128081000000.0,,
2024,Current Liabilities,ttm,39399000000.0,,
2024,Delta WC,ttm,-1807000000.0,,
2024,Tax Provision,ttm,3396000000.0,,
2024,Pretax Income,ttm,13990000000.0,,
2024,Total Assets,ttm,236187000000.0,,
2024,Change in Debt,ttm,39240000000.0,,
2024,effective_tax_rate,ttm,0.24,,
2024,ReinvestmentRate,ttm,0.49,,
2024,FCFF,ttm,18282000000.0,,
2024,FCFE,ttm,57522000000.0,,
